"관리기관명","소재지도로명주소","소재지지번주소","설치목적구분","카메라대수","카메라화소수","촬영방면정보","보관일수","설치년월","관리기관전화번호","위도","경도","데이터기준일자","제공기관코드","제공기관명"
"부산광역시 재난현장관리과","부산광역시 금정구 장전온천천로 48","부산광역시 금정구 장전동 655-9","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.22961760","129.0893411","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 금정구 부곡동 454-10","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.22670800","129.0888140","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 금정구 장전온천천로 48","부산광역시 금정구 장전동 427","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.22968600","129.0893411","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 금정구 장전온천천로 83","부산광역시 금정구 장전동 394-4","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.23237407","129.0887748","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 금정구 장전온천천로 95","부산광역시 금정구 장전동 392-5","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.23345400","129.0890916","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 금정구 장전온천천로 113","부산광역시 금정구 장전동 364-8","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.23492431","129.0888797","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 금정구 장전온천천로 144","부산광역시 금정구 장전동 242","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.23809095","129.0881481","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 금정구 구서온천천로 17","부산광역시 금정구 장전동 60-13","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.24157357","129.0885420","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 금정구 구서동474-2","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.24281800","129.0901240","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 금정구 금정로233번길21","부산광역시 금정구 구서동 415-8","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.24559300","129.0906471","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 금정구 금정로233번길46","부산광역시 금정구 구서동 475","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.24726797","129.0912923","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 금정구 금단로 123-13","부산광역시 금정구 남산동 32-8","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.26009800","129.0920029","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 금정구 중앙대로1964","부산광역시 금정구 남산동 10-1","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.25966710","129.0916050","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 동래구 온천장로 91","부산광역시 동래구 온천동 169-22","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.21942005","129.0828686","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 동래구 온천동 1750-24","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.21596100","129.0800930","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 동래구 충렬대로 144","부산광역시 동래구 온천동 1441-1","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.20517560","129.0756799","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 동래구 충렬대로238번가길 25-10","부산광역시 동래구 수안동 110-6","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.19997061","129.0863680","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 동래구 온천천로339번길 10","부산광역시 동래구 낙민동 79-1","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.19446973","129.0905430","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 동래구 명륜로207번길 26","부산광역시 동래구 명륜동 700-200","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.21248571","129.0815460","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 동래구 수안동 702-6","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.19777700","129.0827070","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 동래구 중앙대로 1414","부산광역시 동래구 온천동 489-4","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.21257153","129.0797210","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 동래구 명륜동 2-25","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.21779500","129.0849350","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 동래구 수안동 67-6","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.19724400","129.0830290","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 동래구 수안동 17-1","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.19374400","129.0916330","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 연제구 온천천남로 88","부산광역시 연제구 연산동 386-31","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.19106600","129.0999893","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 연제구 온천천남로 39","부산광역시 연제구 연산동 503-1","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.19248076","129.0951260","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 연제구 과정로192번길 13","부산광역시 연제구 연산동 396-30","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.18857424","129.1062580","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 남구 문현동 687","교통정보수집","1","200","360도전방면","30","2020-12","051-600-0200","35.14922049","129.0652709","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 강서구 봉림동 767-29(남해고속104)","교통정보수집","1","100","360도전방면","30","2020-10","051-600-0200","35.16497500","128.8963810","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 강서구 송정동 1201","교통정보수집","1","100","360도전방면","30","2020-10","051-600-0200","35.18405040","129.2006259","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 강서구 녹산동 793(낙)동남로","교통정보수집","1","200","360도전방면","30","2020-08","051-600-0200","35.11274336","128.8724619","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 강서구 송정동1707-2(녹산산업대로)","교통정보수집","1","200","360도전방면","30","2020-06","051-600-0200","35.08846727","128.8400580","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 해운대구 좌동 1370","교통정보수집","1","200","360도전방면","30","2020-06","051-600-0200","35.17836700","129.1657939","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 부산진구 개금동 60-1","교통정보수집","1","100","360도전방면","30","2020-10","051-600-0200","35.15920400","129.0316263","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 동래구 온천동(구만덕로) 1139","교통정보수집","1","100","360도전방면","30","2020-10","051-600-0200","35.21087540","129.0658741","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 북구 만덕동2동(구만덕로) 454","교통정보수집","1","100","360도전방면","30","2020-10","051-600-0200","35.21528450","129.0436868","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 동래구 온천동 484-2","교통정보수집","1","200","360도전방면","30","2020-01","051-600-0200","35.21177050","129.0786105","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 동래구 온천동 484-2","교통정보수집","1","200","360도전방면","30","2020-01","051-600-0200","35.21177050","129.0786105","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 동래구 온천동 484-2","교통정보수집","1","200","360도전방면","30","2020-01","051-600-0200","35.21177050","129.0786105","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 동래구 온천동 484-2","교통정보수집","1","200","360도전방면","30","2020-01","051-600-0200","35.21177050","129.0786105","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 동래구 온천동 484-2","교통정보수집","1","200","360도전방면","30","2020-01","051-600-0200","35.21177050","129.0786105","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 동래구 안락동 268-5","교통정보수집","1","200","360도전방면","30","2020-01","051-600-0200","35.18605990","129.0817568","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 해운대구 재송동 958-3","교통정보수집","1","200","360도전방면","30","2020-01","051-600-0200","35.18605990","129.0817568","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 연제구 거제동 449-2(거제대로)","교통정보수집","1","200","360도전방면","30","2020-10","051-600-0200","35.18852600","129.0740580","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 강서구 명지동 3270(르노삼성대로)","교통정보수집","1","200","360도전방면","30","2020-10","051-600-0200","35.08879599","128.9037776","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 강서구 대저1동 2191-1(낙동북로)","교통정보수집","1","200","360도전방면","30","2020-10","051-600-0200","35.21116920","128.9739918","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 강서구 대저1동 2539-8(공항로)","교통정보수집","1","200","360도전방면","30","2020-10","051-600-0200","35.20968574","128.9845715","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 강서구 대저1동 1-8(남해고속도로10)","교통정보수집","1","200","360도전방면","30","2020-10","051-600-0200","35.21728531","128.9900458","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 강서구 생곡동 1474-1(가락대로)","교통정보수집","1","200","360도전방면","30","2020-10","051-600-0200","35.14128210","128.8742981","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 부산진구 당감동 614-17(관문대로)","교통정보수집","1","200","360도전방면","30","2020-07","051-600-0200","35.16369728","129.0303260","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 해운대구 송정동 451","교통정보수집","1","200","360도전방면","30","2020-12","051-600-0200","35.18373520","129.2016166","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 기장군 기장읍 내리 251-19","교통정보수집","1","200","360도전방면","30","2020-12","051-600-0200","35.19929490","129.2066646","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 기장군 기장읍 당사리 29-1","교통정보수집","1","200","360도전방면","30","2020-12","051-600-0200","35.19009110","129.2130241","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 기장군 기장읍 연화리 420-2","교통정보수집","1","200","360도전방면","30","2020-12","051-600-0200","35.21137280","129.2222160","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 영도구 남항동3가 141-218","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.08502200","129.0350010","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 영도구 남항동3가 141-218","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.08431300","129.0358460","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 영도구 남항동3가 141-218","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.08338100","129.0369430","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 영도구 남항동3가 141-218","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.08246700","129.0380590","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 중구 용미길9번길 6-14","부산광역시 중구 남포동1가 62-29","재난재해","1","200","100m이내","30","2020-06","051-888-3072","35.09664996","129.0351266","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 서구 송도해변로 131","부산광역시 서구 암남동 145-2","재난재해","1","200","100m이내","30","2020-06","051-888-3072","35.07795486","129.0211871","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 서구 암남동 123-20","재난재해","1","200","100m이내","30","2020-06","051-888-3072","35.07812900","129.0246980","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 영도구 동삼동 639-13","재난재해","1","200","100m이내","30","2020-06","051-888-3072","35.06830300","129.0654657","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 남구 용호동 산 196-4","재난재해","1","200","100m이내","30","2020-06","051-888-3072","35.09940200","129.1230720","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 남구 용호동 962","재난재해","1","200","100m이내","30","2020-06","051-888-3072","35.13487500","129.1127790","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 동래구 안락동 473","교통정보수집","1","200","360도전방면","30","2020-01","051-600-0200","35.19969107","129.0975370","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 동래구 낙민동 231","교통정보수집","1","200","360도전방면","30","2020-01","051-600-0200","35.15768540","129.0591753","2020-11-30","6260000","-"
"부산광역시 교통정보서비스센터","-","부산광역시 동래구 안락동 549-2","교통정보수집","1","200","360도전방면","30","2020-01","051-600-0200","35.18605990","129.0817568","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 강서구 지사동 1249","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.14995100","128.8218070","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 남구 대연동 615-5","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.12959220","129.1050127","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 강서구 대저2동 2020-8","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.18016700","128.9558190","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 금정구 두구동 1520-1","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.29189600","129.1019520","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 부산진구 부전동 560-5","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.15123303","129.0562001","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 사상구 괘법동 578-1","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.15995100","128.9780924","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 사상구 감전동 174","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.15553701","128.9912660","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 사상구 학장동 826-44","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.14359100","128.9892530","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 사상구 학장동 586","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.13871500","128.9777240","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 사하구 다대동 681-9","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.05468200","128.9712550","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 금정구 선동 1017-15","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.26452400","129.1036530","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 북구 금곡동 1835","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.24438900","129.0090730","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 기장군 일광면 학리 251-13","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.26059300","129.2472669","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 기장군 일광면 학리 251-20","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.26001400","129.2477540","2020-11-30","6260000","-"
"부산광역시 동구청","홍곡로 59","수정동 1030-36","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","홍곡중로19번길 15","수정동 1011-596","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","수정공원중로 22","수정동 711-4","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","수정공원로43번길 19","수정동 943-2","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","수정서로 26","수정동 645","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","초량동 847-38","초량동 847-38","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","망양로672번길 12","수정동 1046-105","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 재난현장관리과","부산광역시 금정구 중앙대로2019-1","부산광역시 금정구 남산동 136-1","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.26527359","129.0924979","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 금정구 회동동 517-23","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.23090300","129.1246920","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 금정구 회동동 517-27","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.22866839","129.1243947","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 금정구 금사동 37-14","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.22145149","129.1159924","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 해운대구 반여동 1502-34","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.21174300","129.1213458","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","-","부산광역시 해운대구 반여동 1477-4","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.19463975","129.1156304","2020-11-30","6260000","-"
"부산광역시 재난현장관리과","부산광역시 강서구 낙동북로 477","부산광역시 강서구 대저1동 2300 강서구청","재난재해","1","200","100m이내","30","2020-12","051-888-3072","35.21224400","128.9805838","2020-11-30","6260000","-"
"부산광역시 동구청","성남로62","좌천동 68-686","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","진시장로 20","범일동 640-7","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","망양로745번길 12","수정동 771-7","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","중앙대로460번길 50","좌천동 333-5","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","증산로65번길 7","좌천동 808-12","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","범곡서로 21","범일동 1424-7","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","성북로42번길 27","범일동 1412-108","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","고관로 110","수정동 270-7","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","초량상로 48","초량동 1050-1","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","구봉로 49번길 4","초량동 754-87","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","초량중로32번길 3-1","초량동 588-4","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","중앙대로260번길 7","초량동 1168-15","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","중앙대로296번길 3-10","초량동 1159-2","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","망양로600번가길 24","초량동 793-26","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","초량북로23번길 14","초량동 793-133","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","홍곡로 77","수정동 1009-1","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","범상로39번길 11","범일동 1522-206","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","수정공원남로 7","수정동 1189-13","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","범상로21번길 6","범일동 1438-282","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","범일일길 10","범일동 653-17","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","성북로 43-1","좌천동 903-18","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","자성로8번길 28-1","좌천동 229-6","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","중앙대로460번길 36","범일동 62-175","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","범일이길 52","범일동 62-523","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","범일일길11번가길 1","범일동 660-56","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","자성로133번길 16","범일동 830-31","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","초량로73번길 3","초량동 824-33","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","초량중로68번길 13","초량동 309-1","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","진성로 5","수정동 1-42","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","수성남로 27-10","수정동 599-2","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","수정북로 46번길 21","수정동 526-7","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","망양로 937","범일동 1488-20","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","홍곡중로38번길 13","수정동 970-103","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","홍곡남로18번길 26","수정동 1043-19","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","초량로25번길 7-2","초량동 262-7","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","망양로 741","수정동 776-3","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","중앙대로361번길 41","수정동 282-3","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","정공단로 9","좌천동 536-1","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","중앙대로460번길 10","좌천동 303-1","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","증산로 38","좌천동 854-50","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","성북로45번길 5","좌천동 903-15","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","좌천동 749-1","좌천동 749-1","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","홍곡로69번길 4","수정동 1011-177","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","초량북로 43-5","초량동 767-14","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","망양로712번길 29","수정동 867-16","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","범일일길 35-1","범일동 62-266","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","중앙대로 485","범일동 138-5","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","범일로65번길 23","범일동 266-5","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","범일일길 55","범일동 62-175","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","범곡로 42","범일동 1309-21","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","범곡로28번길 14","범일동 28-11","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","범일로90번길 17","범일동 830-62","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","고관로 13번길 2","초량동 46-32","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","망양로669","수정동 1174-11","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","망양로879번길 19","범일동 1435-643","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","망양로 943","범일동 1486-6","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","고관로33번길 9","수정동 403-3","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","영초길191번길 5","초량동 994-209","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","영초길191번길 12","초량동 994-552","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","영초윗길 22-1","초량동 994-599","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","망양로 705","수정동 844-394","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","홍곡중로 42-1","수정동 1190","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","초량중로16번길 8-1","초량동 1109","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","중앙대로371번길 26","수정동 239-1","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","성남이로56번길 26","범일동 252-49","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","초량중로 58-10","초량동 1100-3","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
"부산광역시 동구청","수성로 33","수정동 445-72","생활방범","1","200","360도","30","2019-01","051-440-4701","-","-","2020-09-23","3270000","-"
